FIPS,damage,deaths,injuries,cost,cost_percent_of_median,cost_bins,danger_bins
12107,8897100.0,8.0,31.0,82447100.0,174.55586725242154,3,4
12109,4011525320.0,28.0,11.0,4264075320.0,9027.841676811518,5,4
12111,5193178000.0,14.0,13.0,5319828000.0,11263.06674429683,5,4
12113,26333500.0,14.0,73.0,155983500.0,330.24612290266236,3,4
12115,53628000.0,7.0,74.0,120328000.0,254.7567882284444,3,4
12117,1297615000.0,19.0,53.0,1471265000.0,3114.942042026147,4,4
12119,131392000.0,2.0,20.0,150392000.0,318.4078759328852,3,4
12121,14443550.0,0.0,7.0,14793550.0,31.320700788651884,2,4
12123,40442330.0,6.0,9.0,94892330.0,200.90473720425553,3,4
12125,2826400.0,0.0,0.0,2826400.0,5.984015243741068,1,3
12127,2894701000.0,104.0,153.0,3838351000.0,8126.503996189065,5,5
12129,671817800.0,5.0,4.0,717017800.0,1518.0602339490815,4,4
12131,335583230.0,42.0,12.0,714183230.0,1512.0589212936006,4,4
12133,560388250.0,9.0,24.0,642588250.0,1360.4790133912031,4,4
13001,4428400.0,0.0,14.0,5128400.0,10.857778013020695,1,3
13003,328500.0,0.0,1.0,378500.0,0.8013549992060551,0,3
13005,3935000.0,0.0,7.0,4285000.0,9.07214312179114,1,3
13007,113015100.0,8.0,3.0,185165100.0,392.0290054517546,3,3
13009,9848700.0,0.0,3.0,9998700.0,21.16911025247446,2,2
13011,6029280.0,1.0,1.0,15079280.0,31.92564441856772,2,3
13013,13504530.0,2.0,9.0,31954530.0,67.65369184353993,2,2
13015,95944230.0,2.0,39.0,115894230.0,245.36967130683323,3,4
13017,3315500.0,0.0,1.0,3365500.0,7.125390356216588,1,2
13019,4186250.0,2.0,0.0,22186250.0,46.97242364897052,2,1
13021,19894300.0,4.0,2.0,55994300.0,118.55036256814692,3,3
13023,1897250.0,4.0,0.0,37897250.0,80.23553697136505,2,2
13025,282000.0,1.0,2.0,9382000.0,19.863441486264755,2,2
13027,5684500.0,4.0,0.0,41684500.0,88.25385063250938,2,3
13029,4167500.0,2.0,17.0,23017500.0,48.73233472714762,2,3
13031,3144850.0,6.0,21.0,58194850.0,123.20933679140423,3,4
13033,4761870.0,2.0,8.0,23161870.0,49.03799290742603,2,3
13035,4374780.0,4.0,1.0,40424780.0,85.58678875774096,2,2
13037,107449000.0,0.0,5.0,107699000.0,228.0188429577092,3,3
13039,6304000.0,4.0,6.0,42604000.0,90.20060339808394,2,4
13043,1118500.0,0.0,4.0,1318500.0,2.7915100830995607,1,3
13045,72798830.0,8.0,5.0,145048830.0,307.09538982692004,3,4
13047,31672980.0,8.0,38.0,105572980.0,223.51766262636957,3,4
13049,448000.0,0.0,2.0,548000.0,1.1602180701847244,0,2
13051,56688200.0,13.0,58.0,176588200.0,373.87011062298205,3,4
13053,1493000.0,0.0,28.0,2893000.0,6.125019848621182,1,2
13055,18814130.0,1.0,3.0,27964130.0,59.20527179378606,2,2
13057,175991180.0,3.0,61.0,206041180.0,436.22755517916687,3,4
13059,8221830.0,0.0,4.0,8421830.0,17.830582755517916,2,1
13061,4299700.0,0.0,1.0,4349700.0,9.209125072778278,1,0
13063,47815630.0,0.0,22.0,48915630.0,103.5634997088869,3,3
13065,570650.0,0.0,2.0,670650.0,1.4198909649076377,0,3
13067,116777530.0,5.0,28.0,163177530.0,345.47722436881384,3,4
13069,4041400.0,0.0,10.0,4541400.0,9.614989678716986,1,3
13071,16138800.0,3.0,2.0,43238800.0,91.5445932355899,2,3
13073,3896660.0,0.0,17.0,4746660.0,10.049563330333987,1,3
13075,5828920.0,7.0,49.0,71278920.0,150.91075001323242,3,3
13077,28628180.0,9.0,9.0,110078180.0,233.05601016249406,3,3
13079,3580750.0,0.0,17.0,4430750.0,9.380723019107606,1,3
13081,5082950.0,1.0,4.0,14282950.0,30.239665484571006,2,3
13083,30362030.0,2.0,29.0,49812030.0,105.4613454718679,3,3
13085,8985230.0,3.0,12.0,36585230.0,77.4577462552268,2,1
13087,657513700.0,1.0,8.0,666913700.0,1411.980521886413,4,3
13089,88479780.0,8.0,12.0,161079780.0,341.03589689302913,3,3
13091,5774500.0,2.0,10.0,24274500.0,51.39363785529032,2,3
13093,13092200.0,0.0,29.0,14542200.0,30.788546022336316,2,3
13095,1162141500.0,5.0,34.0,1208841500.0,2559.3426136664375,4,4
13097,53086130.0,9.0,14.0,134786130.0,285.36734240194784,3,2
13099,309698000.0,2.0,14.0,328398000.0,695.2797332345314,4,3
13101,120200.0,0.0,0.0,120200.0,0.25448578838723335,0,2
13103,7313350.0,1.0,8.0,16713350.0,35.38527496956545,2,3
13105,2067500.0,2.0,14.0,20767500.0,43.96866564335997,2,3
13107,3845250.0,0.0,2.0,3945250.0,8.352829090139204,1,3
13109,144000.0,0.0,1.0,194000.0,0.4107341343354682,0,2
13111,41763240.0,0.0,8.0,42163240.0,89.26743238236384,2,2
13113,35091780.0,2.0,21.0,54141780.0,114.62823267876992,3,2
13115,45318580.0,5.0,30.0,91818580.0,194.39703593923676,3,4
13117,43119350.0,8.0,47.0,117469350.0,248.7044937278357,3,2
13119,2560000.0,1.0,2.0,11660000.0,24.686391785317312,2,3
13121,207567760.0,20.0,87.0,391917760.0,829.7628963108031,4,4
13123,18703830.0,1.0,23.0,28853830.0,61.08893240882867,2,3
13125,1229250.0,0.0,2.0,1329250.0,2.8142698353887683,1,2
13127,961200.0,4.0,4.0,37161200.0,78.67718202508865,2,3
13129,36922130.0,0.0,24.0,38122130.0,80.71164981739268,2,2
13131,135833700.0,9.0,25.0,218083700.0,461.7238130524533,3,4
13133,6631130.0,0.0,0.0,6631130.0,14.03933732070079,1,1
13135,151628630.0,8.0,44.0,225828630.0,478.12127242894195,3,3
13137,5627500.0,0.0,2.0,5727500.0,12.126184301063885,1,3
13139,39123280.0,12.0,101.0,152173280.0,322.17917747313817,3,3
13141,2314080.0,1.0,4.0,11514080.0,24.37745196633674,2,3
13143,10013830.0,0.0,8.0,10413830.0,22.04801778436458,2,3
13145,12129300.0,3.0,7.0,39479300.0,83.5850314931456,2,3
13147,1663500.0,2.0,6.0,19963500.0,42.26644789075319,2,2
13149,7210830.0,0.0,5.0,7460830.0,15.795966760175725,2,3
13151,107816580.0,1.0,4.0,117016580.0,247.74589530513947,3,3
13153,8027000.0,0.0,16.0,8827000.0,18.688403112263803,2,3
13155,4414500.0,2.0,1.0,22464500.0,47.56153072566559,2,2
13157,9707330.0,1.0,4.0,18907330.0,40.03033927909808,2,2
13159,2547980.0,0.0,0.0,2547980.0,5.394548245381888,1,2
13161,245000.0,0.0,0.0,245000.0,0.5187106335679882,0,2
13163,8728250.0,0.0,9.0,9178250.0,19.432064785899538,2,3
13165,1570500.0,0.0,2.0,1670500.0,3.536759646429895,1,2
13167,26074750.0,0.0,12.0,26674750.0,56.47541417456201,2,3
13169,2804980.0,0.0,0.0,2804980.0,5.93866511406341,1,2
13171,11712730.0,2.0,13.0,30362730.0,64.28355475572964,2,2
13173,4849000.0,0.0,0.0,4849000.0,10.266236172127243,1,1
13175,15782250.0,10.0,10.0,106282250.0,225.01931932461758,3,4
13177,16702700.0,0.0,0.0,16702700.0,35.36272693590218,2,2
13179,58984950.0,2.0,20.0,77984950.0,165.10866458476684,3,3
13181,1221010.0,0.0,13.0,1871010.0,3.961276663314455,1,2
13183,4736050.0,3.0,26.0,33036050.0,69.9434711268724,2,3
13185,33125000.0,2.0,13.0,51775000.0,109.6173185836024,3,3
13187,7600530.0,4.0,65.0,46850530.0,99.19129836447361,2,3
13189,3153000.0,0.0,16.0,3953000.0,8.369237283650028,1,1
13191,18741550.0,0.0,9.0,19191550.0,40.63208595776213,2,4
13193,1866650.0,0.0,0.0,1866650.0,3.9520457312232042,1,3
13195,8041530.0,0.0,5.0,8291530.0,17.554713385910127,2,3
13197,970620.0,0.0,0.0,970620.0,2.0549833271582068,0,2
13199,14760580.0,2.0,9.0,33210580.0,70.31298364473615,2,3
13201,512704750.0,2.0,15.0,531454750.0,1125.1886942253743,4,3
13205,133648000.0,16.0,381.0,296698000.0,628.164928809612,3,3
13207,11136580.0,0.0,12.0,11736580.0,24.84852590906685,2,2
13209,1115200.0,0.0,1.0,1165200.0,2.4669454295241624,1,3
13211,15282080.0,0.0,7.0,15632080.0,33.096024982797864,2,2
13213,5366230.0,0.0,25.0,6616230.0,14.007791245434817,1,2
13215,40967450.0,5.0,8.0,86367450.0,182.85597840470015,3,2
13217,12411980.0,1.0,2.0,21511980.0,45.54486846980363,2,3
13219,5085880.0,0.0,0.0,5085880.0,10.767755253268406,1,2
13221,4313630.0,0.0,0.0,4313630.0,9.132758164399512,1,1
13223,25368030.0,1.0,6.0,34668030.0,73.39867675858784,2,1
13225,5866000.0,0.0,3.0,6016000.0,12.736992536918434,1,3
13227,22810680.0,0.0,11.0,23360680.0,49.45891070766951,2,3
13229,460900.0,0.0,2.0,560900.0,1.1875297729317735,0,3
13231,4015780.0,0.0,3.0,4165780.0,8.819732175938178,1,4
13233,18645280.0,2.0,16.0,37445280.0,79.27863229767638,2,3
13235,2860000.0,1.0,0.0,11860000.0,25.109829037209547,2,2
13237,4827300.0,0.0,8.0,5227300.0,11.067167734081405,1,2
13239,1295750.0,0.0,1.0,1345750.0,2.8492034086698776,1,0
13241,19673500.0,1.0,3.0,28823500.0,61.02471814957921,2,3
13243,4312050.0,0.0,8.0,4712050.0,9.976287513894034,1,2
13245,8625600.0,5.0,56.0,56425600.0,119.46350500185254,3,3
13247,17893930.0,4.0,2.0,53993930.0,114.31520669030859,3,2
13249,1369950.0,0.0,0.0,1369950.0,2.900439316148838,1,2
13251,1461500.0,1.0,12.0,11061500.0,23.4192558090298,2,4
13253,620845750.0,3.0,9.0,648295750.0,1372.5628539670777,4,3
13255,32677530.0,4.0,6.0,68977530.0,146.03827872757105,3,3
13257,6138500.0,0.0,0.0,6138500.0,12.996347853702432,1,1
13259,1030500.0,0.0,0.0,1030500.0,2.1817604403747417,0,3
13261,115596000.0,4.0,30.0,153096000.0,324.1327475784682,3,3
13263,1549200.0,1.0,1.0,10599200.0,22.4404806012809,2,3
13265,2645430.0,0.0,0.0,2645430.0,5.600868046366379,1,1
13267,2479250.0,1.0,2.0,11579250.0,24.51542899486582,2,2
13269,3632850.0,2.0,7.0,21982850.0,46.54178796379612,2,3
13271,1587600.0,0.0,0.0,1587600.0,3.3612449055205635,1,2
13273,34223000.0,0.0,0.0,34223000.0,72.45646535753984,2,2
13275,27632450.0,1.0,5.0,36882450.0,78.08701635526386,2,3
13277,7908000.0,1.0,13.0,17558000.0,37.17355634361933,2,2
13279,2775250.0,1.0,3.0,11925250.0,25.247975440639394,2,3
13281,6106590.0,0.0,0.0,6106590.0,12.928788440163022,1,2
13283,1637800.0,0.0,0.0,1637800.0,3.4675276557455144,1,3
13285,34093780.0,4.0,14.0,70793780.0,149.88361827131743,3,3
13287,13529500.0,2.0,28.0,32929500.0,69.7178849309268,2,2
13289,7284300.0,2.0,0.0,25284300.0,53.53157254009422,2,3
13291,5308430.0,0.0,1.0,5358430.0,11.34479436828455,1,2
13293,7330330.0,0.0,7.0,7680330.0,16.260689144127454,2,3
13295,20935090.0,3.0,31.0,49485090.0,104.76915259619966,3,3
13297,9693030.0,0.0,0.0,9693030.0,20.521949928544963,2,2
13299,2790200.0,0.0,2.0,2890200.0,6.119091727094691,1,3
13301,2607080.0,0.0,3.0,2757080.0,5.837251892235219,1,2
13303,1725850.0,0.0,0.0,1725850.0,3.653945905891071,1,3
13305,541100.0,0.0,1.0,591100.0,1.2514687979675012,0,3
13307,1594750.0,0.0,3.0,1744750.0,3.693960726194887,1,3
13309,1039900.0,0.0,0.0,1039900.0,2.201661991213677,0,2
13311,21502790.0,3.0,77.0,52352790.0,110.84060763245647,3,3
13313,8612570.0,1.0,4.0,17812570.0,37.71252844969036,2,2
13315,3047200.0,0.0,0.0,3047200.0,6.451489969830096,1,3
13317,6757430.0,0.0,2.0,6857430.0,14.518456571216854,1,3
13319,1736050.0,1.0,0.0,10736050.0,22.73021754088816,2,3
13321,41258500.0,4.0,35.0,79008500.0,167.27571058063833,3,4
15001,107941000.0,13.0,16.0,225741000.0,477.93574339702536,3,5
15003,85445400.0,26.0,122.0,325545400.0,689.2402477107923,4,4
15005,0.0,0.0,0.0,0.0,0.0,0,0
15007,54820000.0,58.0,60.0,579820000.0,1227.5869369607792,4,4
15009,3656000.0,4.0,16.0,40456000.0,85.65288731276134,2,4
16001,7924333.333333334,0.6666666666666666,74.66666666666667,17657666.666666668,37.3845692408123,2,0
16003,160000.0,1.0,1.5,9235000.0,19.55221510612396,2,1
16005,6770400.0,0.0,3.0,6920400.0,14.651775789975124,1,1
16007,1150900.0,4.0,3.0,37300900.0,78.97295294553538,2,0
16009,6077950.0,4.5,8.0,46977950.0,99.46107023765416,2,1
16011,8591566.666666666,0.0,3.0,8741566.666666666,18.507524832830498,2,1
16013,16151500.0,1.0,0.0,25151500.0,53.25041020483777,2,0
16015,207666.66666666672,2.333333333333333,0.0,21207666.666666664,44.900580461899466,2,0
16017,22552566.666666664,4.0,21.66666666666667,59635900.0,126.26030805060076,3,1
16019,30582266.666666664,1.0,0.0,39582266.666666664,83.80303110499479,2,0
16021,15365566.666666664,4.0,14.666666666666664,52098900.0,110.30307521304185,3,1
16023,561000.0,1.0,1.0,9611000.0,20.348277139681365,2,0
16025,6666.666666666668,3.333333333333333,2.0,30106666.666666664,63.74142098484447,2,0
16027,42090000.0,2.4,8.6,64120000.0,135.75398295665062,3,0
16029,774666.6666666667,0.0,0.0,774666.6666666667,1.6401136223292578,0,1
16031,5924000.0,2.0,2.0,24024000.0,50.8632826972953,2,0
16033,785000.0,1.0,1.0,9835000.0,20.822526861800668,2,0
16035,21041300.0,1.0,4.0,30241300.0,64.02646482824326,2,1
16037,5270000.0,0.0,3.0,5420000.0,11.475149526279575,1,0
16039,4040000.0,4.0,2.6666666666666665,40173333.333333336,85.05442933008699,2,1
16041,1849600.0,0.0,1.0,1899600.0,4.02180701847245,1,0
16043,816300.0,0.4,1.2,4476300.0,9.477160853226064,1,1
16045,41011000.0,1.4,2.1,53716000.0,113.72677711321653,3,1
16047,35295333.33333333,2.0,1.3333333333333333,53361999.99999999,112.97729317736727,3,0
16049,17440000.0,3.0,7.0,44790000.0,94.82877256126608,2,1
16051,3361000.0,0.0,0.0,3361000.0,7.115863018049012,1,1
16053,36193333.33333333,2.0,1.3333333333333333,54259999.99999999,114.87852643836341,3,0
16055,31792666.66666666,7.5,37.66666666666666,101175999.99999999,214.20843698724389,3,3
16057,7312600.0,4.5,8.0,48212600.0,102.07505425289789,3,1
16059,89977000.0,3.0,5.0,117227000.0,248.1913936378553,3,0
16061,5913000.0,0.0,3.0,6063000.0,12.83650029111311,1,0
16063,3245000.0,0.0,0.0,3245000.0,6.870269411951517,1,0
16065,2535000.0,0.0,0.0,2535000.0,5.367067167734081,1,0
16067,7170500.0,0.0,0.0,7170500.0,15.181284073466363,1,0
16069,13075500.0,0.0,12.0,13675500.0,28.953580691261315,2,0
16071,406500.0,1.0,0.0,9406500.0,19.915312549621554,2,0
16073,43841333.333333336,2.0666666666666664,3.2666666666666666,62604666.666666664,132.54574004481375,3,1
16075,41012000.0,0.4,1.6,44692000.0,94.62128830783888,2,0
16077,1102000.0,0.0,0.0,1102000.0,2.333139257926216,0,1
16079,4586050.0,1.5,1.0,18136050.0,38.397395860900865,2,1
16081,165000.0,0.0,0.0,165000.0,0.3493357328110941,0,0
16083,36238333.33333333,2.0,1.3333333333333333,54304999.99999999,114.97379982003915,3,1
16085,25000.0,1.0,2.5,9150000.0,19.37225427406976,2,0
16087,42232000.0,1.4,5.1,55087000.0,116.6294394749378,3,1
17001,768000.0,2.0,22.0,19868000.0,42.064256602974645,2,3
17003,48464000.0,0.0,4.0,48664000.0,103.03075213041868,3,3
17005,376000.0,2.0,7.0,18726000.0,39.646429894669986,2,2
17007,3529500.0,1.0,4.0,12729500.0,26.950722489811042,2,2
17009,56000.0,1.0,1.0,9106000.0,19.27909807865347,2,2
17011,6281500.0,2.0,0.0,24281500.0,51.40845815910655,2,3
17013,437000.0,0.0,0.0,437000.0,0.9252103953845339,0,2
17015,17064900.0,0.0,3.0,17214900.0,36.4471497379982,2,2
17017,8883800.0,3.0,6.0,36183800.0,76.6078441750913,2,1
17019,128839000.0,19.0,54.0,302539000.0,640.5314137511248,3,4
17021,136197000.0,12.0,32.0,245797000.0,520.3980310167788,3,3
17023,4955800.0,4.0,6.0,41255800.0,87.3462128830784,2,1
17025,15450500.0,4.0,22.0,52550500.0,111.25919652781452,3,2
17027,849000.0,1.0,14.0,10549000.0,22.334197851055947,2,2
17029,22226500.0,9.0,29.0,104676500.0,221.61964748848783,3,2
17031,564366600.0,1037.0,140.0,9904366600.0,20969.388874186207,5,4
17033,6645500.0,9.0,7.0,87995500.0,186.3028634944159,3,2
17035,3278200.0,2.0,10.0,21778200.0,46.108505795797385,2,1
17037,15417000.0,4.0,48.0,53817000.0,113.94061292542213,3,3
17039,17568500.0,0.0,12.0,18168500.0,38.46609855502038,2,2
17041,107318000.0,2.0,23.0,126468000.0,267.756311861536,3,2
17043,36304000.0,17.0,93.0,193954000.0,410.63674376753295,3,3
17045,4872500.0,2.0,0.0,22872500.0,48.42534271952575,2,2
17047,3501000.0,2.0,5.0,21751000.0,46.05091832954004,2,2
17049,4303400.0,12.0,17.0,113153400.0,239.56682369131426,3,2
17051,1838000.0,0.0,0.0,1838000.0,3.891388344889642,1,2
17053,2806000.0,0.0,2.0,2906000.0,6.152543269994178,1,1
17055,25694000.0,6.0,47.0,82044000.0,173.70242947123273,3,3
17057,27254500.0,6.0,13.0,81904500.0,173.4070819880379,3,3
17059,11485000.0,2.0,13.0,30135000.0,63.80140792886254,2,3
17061,1150000.0,0.0,2.0,1250000.0,2.6464828243264704,1,2
17063,69192500.0,10.0,40.0,161192500.0,341.27454612819565,3,2
17065,5296000.0,2.0,0.0,23296000.0,49.32197110040756,2,3
17067,26852750.0,0.0,1.0,26902750.0,56.95813264171915,2,3
17069,23396000.0,2.0,2.0,41496000.0,87.85476102260095,2,1
17071,22411250.0,0.0,1.0,22461250.0,47.55464987032234,2,2
17073,90428820.0,4.0,16.0,127228820.0,269.36710951145926,3,3
17075,8941000.0,6.0,12.0,63541000.0,134.52813211242258,3,2
17077,122769000.0,7.0,98.0,190669000.0,403.68178690520296,3,3
17079,3434000.0,0.0,8.0,3834000.0,8.11729211877415,1,2
17081,20686000.0,12.0,36.0,130486000.0,276.263166252051,3,3
17083,212000.0,2.0,0.0,18212000.0,38.55819615730694,2,2
17085,19841700.0,3.0,5.0,47091700.0,99.70190017466787,2,2
17087,18123000.0,1.0,16.0,27923000.0,59.118191922934415,2,3
17089,29555500.0,9.0,34.0,112255500.0,237.66580214894404,3,2
17091,9381500.0,6.0,7.0,63731500.0,134.93145609484995,3,3
17093,4182500.0,0.0,3.0,4332500.0,9.172709469115546,1,1
17095,48422000.0,2.0,41.0,68472000.0,144.96797755782563,3,2
17097,34904500.0,20.0,35.0,216654500.0,458.6979304504314,3,3
17099,96857000.0,15.0,58.0,234757000.0,497.0242947123273,3,3
17101,3861000.0,0.0,3.0,4011000.0,8.492034086698776,1,1
17103,2520500.0,0.0,8.0,2920500.0,6.183242470756365,1,3
17105,6618000.0,4.0,18.0,43518000.0,92.13571163923146,2,3
17107,23669500.0,15.0,35.0,160419500.0,339.63796114963213,3,3
17109,3972550.0,0.0,3.0,4122550.0,8.728206213941672,1,3
17111,9415500.0,10.0,9.0,99865500.0,211.4338643942201,3,2
17113,15023000.0,35.0,66.0,333323000.0,705.7068755623776,4,3
17115,38543000.0,2.0,60.0,59543000.0,126.06362144709682,3,3
17117,10379000.0,4.0,12.0,46979000.0,99.46329328322659,2,3
17119,11640500.0,30.0,239.0,293590500.0,621.5857725083365,3,4
17121,7623000.0,7.0,19.0,71573000.0,151.53337214841477,3,3
17123,20163500.0,2.0,6.0,38463500.0,81.43439369078494,2,2
17125,7640500.0,2.0,3.0,25790500.0,54.603292224633456,2,2
17127,59234000.0,6.0,85.0,117484000.0,248.7355105065368,3,4
17129,14912000.0,0.0,11.0,15462000.0,32.7359339437887,2,2
17131,35800600.0,3.0,0.0,62800600.0,132.96056740591752,3,3
17133,2075000.0,0.0,13.0,2725000.0,5.769332557031705,1,2
17135,186000.0,1.0,6.0,9486000.0,20.083628857248716,2,3
17137,159132500.0,7.0,22.0,223232500.0,472.62478166516695,3,2
17139,11118200.0,2.0,6.0,29418200.0,62.283808818080765,2,1
17141,12186000.0,8.0,14.0,84886000.0,179.7194728206214,3,2
17143,258769000.0,23.0,29.0,467219000.0,989.1896469591914,4,3
17145,7508000.0,6.0,10.0,62008000.0,131.28248557666862,3,3
17147,8525500.0,3.0,15.0,36275500.0,76.8019901550839,2,2
17149,1335000.0,3.0,4.0,28535000.0,60.41390991372466,2,3
17151,31599000.0,0.0,8.0,31999000.0,67.74784311649817,2,2
17153,40656000.0,2.0,13.0,59306000.0,125.5618483036045,3,3
17155,14049020.0,0.0,5.0,14299020.0,30.273688667760545,2,2
17157,131500.0,2.0,9.0,18581500.0,39.34049648017785,2,2
17159,1659000.0,2.0,4.0,19859000.0,42.0452019266395,2,1
17161,8591870.0,7.0,62.0,74691870.0,158.13660085746045,3,3
17163,1197400.0,37.0,313.0,349847400.0,740.6921081882178,4,3
17165,36878500.0,9.0,127.0,124228500.0,263.0148732334727,3,4
17167,79322500.0,16.0,110.0,228822500.0,484.45985285555497,3,4
17169,5860800.0,0.0,7.0,6210800.0,13.149420420261473,1,2
17171,1565500.0,1.0,6.0,10865500.0,23.004287302175406,2,1
17173,11965000.0,3.0,19.0,39915000.0,84.50748954639285,2,2
17175,15183000.0,2.0,1.0,33233000.0,70.36045096067326,2,1
17177,21140250.0,2.0,3.0,39290250.0,83.18477743079448,2,2
17179,1032056500.0,11.0,180.0,1140056500.0,2413.7119568094004,4,4
17181,15341000.0,10.0,44.0,107541000.0,227.68432752871433,3,3
17183,37812700.0,14.0,41.0,165862700.0,351.1622293971312,3,3
17185,9351000.0,1.0,10.0,18851000.0,39.91107817710263,2,3
17187,6932950.0,0.0,1.0,6982950.0,14.784205790504421,1,2
17189,1229000.0,5.0,25.0,47479000.0,100.52188641295719,3,3
17191,9463000.0,6.0,90.0,67963000.0,143.8903297517599,3,3
17193,15289000.0,3.0,18.0,43189000.0,91.43915735986874,2,3
17195,6971480.0,0.0,9.0,7421480.0,15.712655480865928,2,3
17197,43520500.0,49.0,52.0,487120500.0,1031.3248293018578,4,4
17199,185151000.0,5.0,89.0,234601000.0,496.6940136558514,3,3
17201,42450500.0,8.0,8.0,114850500.0,243.15990049224578,3,3
17203,67012400.0,2.0,17.0,85862400.0,181.7866934843593,3,3
18001,11794000.0,4.0,3.0,47944000.0,101.50637802360663,3,2
18003,32241000.0,5.0,14.0,77941000.0,165.01561424866352,3,3
18005,254775550.0,5.0,3.0,299925550.0,634.9982533213359,3,1
18007,1169000.0,2.0,4.0,19369000.0,41.00778065950352,2,1
18009,615000.0,0.0,4.0,815000.0,1.7255068014608583,0,1
18011,6865700.0,0.0,72.0,10465700.0,22.15783623564283,2,2
18013,1060200.0,2.0,2.0,19160200.0,40.56571216852803,2,1
18015,25682900.0,4.0,26.0,62982900.0,133.3465304610173,3,2
18017,4155500.0,1.0,9.0,13605500.0,28.80537765309903,2,2
18019,99310000.0,10.0,6.0,189610000.0,401.43968665643365,3,3
18021,46077000.0,0.0,0.0,46077000.0,97.55359127719261,2,1
18023,19869500.0,2.0,7.0,38219500.0,80.91780024347642,2,2
18025,13944500.0,1.0,21.0,23994500.0,50.80082570264119,2,2
