YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201809,128873,772824,2,1.21,"S","TWIN VLY",38.7626,-82.9482,3845756,8256892
201809,128873,772824,3,1.2,"SSW","EDEN PARK",38.7545,-82.98,3845270,8258800
201809,128873,772824,4,.24,"NNE","PORTSMOUTH",38.7334,-82.979,3844004,8258740
201809,128873,772825,1,.09,"NW","SCIOTOVILLE",38.7707,-82.8813,3846242,8252878
201809,128873,772825,2,.08,"S","SCIOTOVILLE",38.7688,-82.8799,3846128,8252794
201809,128873,772825,3,.1,"ENE","SCIOTOVILLE",38.7705,-82.8783,3846230,8252698
201809,128873,772825,4,.1,"NNE","SCIOTOVILLE",38.7713,-82.8791,3846278,8252746
201809,128874,772816,1,1.89,"W","SOUTHGATE",39.0506,-84.4852,393036,8429112
201809,128874,772816,2,1.89,"W","SOUTHGATE",39.05,-84.4853,393000,8429118
201809,128874,772816,3,1.83,"W","SOUTHGATE",39.0491,-84.4841,392946,8429046
201809,128874,772816,4,1.83,"W","SOUTHGATE",39.0497,-84.4842,392982,8429052
201809,128925,773074,1,2.31,"ESE","FOUNTAIN CITY",39.9356,-84.8807,3956136,8452842
201809,128925,773074,2,2.48,"ESE","FOUNTAIN CITY",39.9308,-84.8804,3955848,8452824
201809,128925,773074,3,2.31,"SW","WHITEWATER",39.9302,-84.8651,3955812,8451906
201809,128925,773074,4,2.14,"WSW","WHITEWATER",39.9352,-84.8655,3956112,8451930
201809,128925,773076,1,0,"N","FRIENDSHIP",38.97,-85.15,3858200,859000
201809,128925,773076,2,.27,"SE","FRIENDSHIP",38.967,-85.1467,3858020,858802
201809,128925,773076,3,.6,"ESE","FRIENDSHIP",38.9675,-85.1392,3858050,858352
201809,128925,773076,4,.18,"NE","FRIENDSHIP",38.9715,-85.1473,3858290,858838
201809,128925,773077,1,.54,"W","EAST ENTERPRISE",38.87,-84.99,3852200,8459400
201808,130309,780733,1,1.49,"NNE","JOPLIN",37.1,-94.51,376000,9430600
201808,130309,780733,2,1.65,"N","JOPLIN",37.1036,-94.515,376216,9430900
201808,130309,780733,3,1.59,"N","JOPLIN",37.1028,-94.5158,376168,9430948
201808,130309,780733,4,1.44,"NNE","JOPLIN",37.0997,-94.5116,375982,9430696
201808,130309,780734,1,.69,"N","PONCE DE LEON",36.88,-93.35,3652800,9321000
201808,130309,780734,2,.56,"NNE","PONCE DE LEON",36.8776,-93.3462,3652656,9320772
201808,130309,780734,3,.29,"N","PONCE DE LEON",36.8743,-93.3497,3652458,9320982
201808,130309,780734,4,.45,"NW","PONCE DE LEON",36.8747,-93.3556,3652482,9321336
201808,130309,780735,1,1.49,"SSE","OLATHE",37.01,-92.52,37600,9231200
201808,130309,780735,2,1.53,"SSE","OLATHE",37.0094,-92.5199,37564,9231194
201808,130309,780735,3,1.5,"SSE","OLATHE",37.0093,-92.5216,37558,9231296
201808,130309,780735,4,1.43,"SSE","OLATHE",37.0103,-92.5223,37618,9231338
201808,130309,780736,1,1.79,"WNW","RAYBORN",37.31,-92.4,3718600,9224000
201808,130309,780736,2,1.6,"NW","RAYBORN",37.313,-92.3942,3718780,9223652
201808,130309,780736,3,1.89,"NW","RAYBORN",37.3156,-92.3982,3718936,9223892
201808,130309,780736,4,1.98,"WNW","RAYBORN",37.3122,-92.4026,3718732,9224156
201808,130309,780737,1,.69,"N","PONCE DE LEON",36.88,-93.35,3652800,9321000
201808,130309,780737,2,.44,"NNW","PONCE DE LEON",36.8754,-93.3541,3652524,9321246
201808,130309,780737,3,.25,"NNE","PONCE DE LEON",36.8733,-93.3481,3652398,9320886
201806,128514,771051,1,7.02,"NW","TIMBERCREEK CANYON",35.12,-101.91,357200,10154600
201806,128514,771052,1,.69,"N","PERRYTON MUNI ARPT",36.41,-100.75,3624600,10045000
201806,128514,771053,1,9.69,"N","SPEARMAN",36.34,-101.19,3620400,10111400
201806,128514,771054,1,.69,"N","PERRYTON MUNI ARPT",36.41,-100.75,3624600,10045000
201806,128514,771056,1,.89,"NW","BOOKER",36.46,-100.54,3627600,10032400
201806,128514,771057,1,2.81,"E","LAKE MEREDITH",35.65,-101.62,3539000,10137200
201808,130309,780737,4,.58,"NNE","PONCE DE LEON",36.8778,-93.346,3652668,9320760
201807,126981,766312,1,6.14,"ENE","OVERTON",40.7721,-99.4268,4046326,9925608
201807,126981,766312,2,5.56,"ENE","OVERTON",40.749,-99.4268,4044940,9925608
201807,126981,766312,3,4.37,"ENE","OVERTON",40.7576,-99.4549,4045456,9927294
201807,126981,766312,4,6.61,"NNW","OVERTON",40.8238,-99.5549,4049428,9933294
201807,126981,766312,5,7.58,"SSW","SUMNER",40.8505,-99.5813,4051030,9934878
201807,126981,766312,6,5.54,"S","SUMNER",40.8702,-99.5089,4052212,9930534
201807,126981,766312,7,7.22,"NE","OVERTON",40.8134,-99.4469,4048804,9926814
201807,126981,766313,1,4.67,"NW","ELM CREEK",40.7721,-99.4268,4046326,9925608
201807,126981,766313,2,3.59,"NW","ELM CREEK",40.749,-99.4268,4044940,9925608
201807,126981,766313,3,2.18,"W","ELM CREEK",40.7164,-99.4113,4042984,9924678
201807,126981,766313,4,1.95,"SSE","ELM CREEK",40.6933,-99.3579,4041598,9921474
201807,126981,766313,5,1.8,"SE","ELM CREEK",40.7004,-99.3474,4042024,9920844
201807,126981,766313,6,1.01,"WSW","ELM CREEK",40.7121,-99.3863,4042726,9923178
201807,126981,766313,7,1.96,"NW","ELM CREEK",40.7428,-99.3922,4044568,9923532
201807,126982,765152,1,0,"N","LITCHFIELD",41.17,-99.15,4110200,999000
201807,126982,765152,2,0,"N","HAZARD",41.1,-99.08,416000,994800
201807,126982,765158,1,5,"NW","PLEASANTON",41.0212,-99.1478,411272,998868
201807,126982,765158,2,0,"N","PLEASANTON",40.97,-99.08,4058200,994800
201807,126982,765165,1,6,"WSW","GIBBON",40.7168,-98.9359,4043008,9856154
201807,126982,765168,1,6,"WSW","GIBBON",40.7168,-98.9359,4043008,9856154
201807,126982,765171,1,4,"W","ARCADIA",41.43,-99.2072,4125800,9912432
201807,126982,765172,1,0,"N","ARCADIA",41.43,-99.13,4125800,997800
201807,126982,765176,1,4,"NW","YORK",40.9109,-97.6342,4054654,9738052
201807,126983,762648,1,8,"NW","OVERTON",40.8119,-99.6381,4048714,9938286
201807,126984,762649,1,0,"N","LOGAN",39.67,-99.57,3940200,9934200
201807,126984,762650,1,5,"WSW","AGRA",39.7423,-99.207,3944538,9912420
201807,126984,762651,1,0,"N","KENSINGTON",39.77,-99.03,3946200,991800
201807,126984,762652,1,4,"NE","TIPTON",39.3709,-98.4271,3922254,9825626
201807,126984,762653,1,.91,"NW","SMITH CENTER ARPT",39.7604,-98.7905,3945624,9847430
201807,126985,762657,1,3.86,"NNW","CAMBRIDGE",40.3326,-100.1946,4019956,10011676
201807,126985,762657,2,3,"NNW","CAMBRIDGE",40.3201,-100.1918,4019206,10011508
201807,126986,762655,1,0,"N","DAMAR",39.32,-99.58,3919200,9934800
201807,126986,762656,1,2,"SSW","PALCO",39.2233,-99.5843,3913398,9935058
201807,126987,762660,1,1.08,"WNW","HOLBROOK",40.3066,-100.0386,4018396,1002316
201807,126987,762660,2,.55,"NE","HOLBROOK",40.3064,-100.0139,4018384,100834
201807,126987,762661,1,.55,"NE","HOLBROOK",40.3064,-100.0139,4018384,100834
201807,126987,762661,2,1.05,"WNW","HOLBROOK",40.3066,-100.038,4018396,1002280
201807,126988,765090,1,0,"N","(GRI)GRAND IS RGNL A",40.97,-98.32,4058200,9819200
201807,126988,765094,1,9,"NE","ORD",41.6921,-98.8067,4141526,9848402
201807,126988,765096,1,6,"E","ORD",41.6,-98.8139,4136000,9848834
201807,126988,765097,1,2,"N","SCOTIA",41.499,-98.72,4129940,9843200
201807,126988,765097,2,0,"N","SCOTIA",41.47,-98.72,4128200,9843200
201807,126988,765099,1,5,"NNE","GRAND IS",40.9869,-98.3133,4059214,9818798
201807,126988,765101,1,0,"N","GILTNER",40.78,-98.15,4046800,989000
201807,126988,765102,1,0,"N","GILTNER",40.78,-98.15,4046800,989000
201807,126989,762664,1,1.26,"ESE","JOHNSON RES",40.69,-99.83,4041400,9949800
201807,126989,762665,1,.53,"W","EDISON",40.28,-99.78,4016800,9946800
201807,126990,762666,1,3,"SW","PRAIRIE VIEW",39.7993,-99.61,3947958,9936600
201807,126997,761134,1,.79,"S","VIRDEN",37.8687,-83.9526,3752122,8357156
201807,126997,761134,2,1.49,"SSE","STANTON",37.83,-83.86,3749800,8351600
201807,127016,761241,1,7,"ESE","SILVERTON",34.4312,-101.1865,3425872,10111190
201807,127016,761242,1,2,"S","LESLEY",34.6411,-100.8,3438466,10048000
201807,127028,761375,1,1.42,"WNW","HOLLYWOOD",33.3241,-105.654,3319446,10539240
201807,127028,761375,2,1.16,"E","RUIDOSO",33.3273,-105.6601,3319638,10539606
201807,127028,761375,3,1.43,"E","RUIDOSO",33.3304,-105.6553,3319824,10539318
201807,127028,761375,4,1.06,"WNW","HOLLYWOOD",33.3271,-105.6462,3319626,10538772
201807,127028,761375,5,.57,"N","HOLLYWOOD",33.3281,-105.6317,3319686,10537902
201807,127028,761375,6,.33,"N","HOLLYWOOD",33.3248,-105.6302,3319488,10537812
201807,127028,761375,7,.83,"WNW","HOLLYWOOD",33.3231,-105.6439,3319386,10538634
201807,127028,761382,1,3.5,"N","BERNALILLO",35.37,-106.57,3522200,10634200
201807,127028,761387,1,5.13,"E","ALBUQUERQUE",35.11,-106.54,356600,10632400
201807,127028,761388,1,0,"N","RIO RANCHO",35.27,-106.66,3516200,10639600
201807,127028,761390,1,1.79,"NW","ALBUQUERQUE",35.14,-106.65,358400,10639000
201807,127028,761393,1,2.04,"SSE","ALBUQUERQUE",35.0945,-106.612,355670,10636720
201807,127028,761395,1,2.5,"ESE","ALBUQUERQUE",35.101,-106.5924,356060,10635544
201807,127028,761397,1,2.59,"N","KIRTLAND AFB",35.0873,-106.6043,355238,10636258
201807,127028,761401,1,.2,"SW","(ABQ)ALBUQUERQUE INTL AIRPORT",35.0376,-106.6221,352256,10637326
201807,127028,761403,1,1.38,"ENE","KIRTLAND AFB",35.059,-106.5783,353540,10634698
201807,127028,761404,1,1.55,"NNW","KIRTLAND AFB",35.0691,-106.6142,354146,10636852
201807,127028,761407,1,2.56,"N","KIRTLAND AFB",35.0868,-106.6044,355208,10636264
201807,127046,761389,1,2.36,"E","(HBG)HATTIESBURG ARP",31.2705,-89.2101,3116230,8912606
201807,127046,761391,1,.69,"S","MERIDIAN",32.36,-88.72,3221600,8843200
201807,127046,761391,2,.35,"S","MERIDIAN",32.365,-88.7208,3221900,8843248
201807,127046,761391,3,.37,"SSW","MERIDIAN",32.3654,-88.7233,3221924,8843398
201807,127046,761391,4,.64,"SSW","MERIDIAN",32.3611,-88.7232,3221666,8843392
201807,127046,761392,1,.76,"WSW","BLODGETT",31.4662,-88.9921,3127972,8859526
201807,127046,761703,1,1.52,"WSW","BEACH",32.4944,-89.6753,3229664,8940518
201807,127046,761708,1,1.38,"S","NEWTON",32.3,-89.17,3218000,8910200
201807,127046,761708,2,.58,"W","NEWTON OKEEFE ARPT",32.32,-89.14,3219200,898400
201807,127046,761710,1,.69,"S","NEWTON",32.31,-89.17,3218600,8910200
201807,127046,761737,1,2.83,"S","MYRICK",31.609,-89.0002,3136540,8912
201807,127046,761737,2,2.72,"NE","TUCKERS CROSSING",31.65,-89.05,3139000,893000
201807,127046,761762,1,3.43,"E","OAK BOWERY",31.6195,-89.3416,3137170,8920496
201807,127046,761763,1,1.14,"SSW","LAUREL",31.6859,-89.1402,3141154,898412
201807,127046,761765,1,2.32,"N","MILL CREEK",31.7132,-88.9644,3142792,8857864
201807,127046,761768,1,1.36,"S","LAUREL",31.6806,-89.1261,3140836,897566
201807,127046,761768,2,1.53,"ENE","(LUL)HESLER FLD LAUR",31.6798,-89.1466,3140788,898796
201807,127046,761768,3,1.03,"WSW","LAUREL",31.6937,-89.1458,3141622,898748
201807,127046,761768,4,.38,"NE","LAUREL",31.7032,-89.1246,3142192,897476
201807,127046,761768,5,.87,"E","LAUREL",31.699,-89.1152,3141940,896912
201807,127046,761768,6,.95,"SE","LAUREL",31.6906,-89.1181,3141436,897086
201807,127046,761773,1,.83,"NNW","SHUBUTA",31.8614,-88.7047,3151684,8842282
201807,127046,761773,2,.43,"N","SHUBUTA",31.8562,-88.7011,3151372,8842066
201807,127046,761773,3,.72,"NNE","SHUBUTA",31.8593,-88.6946,3151558,8841676
201807,127046,761773,4,1,"N","SHUBUTA",31.8642,-88.6967,3151852,8841802
201807,127046,761773,5,1,"N","SHUBUTA",31.8645,-88.701,3151870,8842060
201807,128000,767730,2,1.67,"S","UNIVERSITY",30.3958,-91.1803,3023748,9110818
201807,128000,767730,3,1.77,"SSW","MAGNOLIA WOODS",30.398,-91.1353,3023880,918118
201807,128000,767730,4,1.38,"NE","GORDERE",30.3652,-91.135,3021912,918100
201807,128060,768019,1,1.37,"ESE","NEW LLANO",31.11,-93.26,316600,9315600
201807,128060,768020,1,4.84,"N","GRAND CHENIER",29.84,-92.98,2950400,9258800
201807,128060,768022,1,0,"N","PINE PRAIRIE",30.78,-92.42,3046800,9225200
201807,128061,768032,1,3.41,"SW","CAMERON",29.7679,-93.3433,2946074,9320598
201809,129284,780261,4,1.66,"W","LANCASTER",34.7169,-80.799,3443014,8047940
201809,129284,780271,1,1.9,"NNE","CAMP CREEK",34.7746,-80.6651,3446476,8039906
201809,129284,780271,2,2.01,"NNE","CAMP CREEK",34.7755,-80.663,3446530,8039780
201809,129284,780271,3,1.92,"NE","CAMP CREEK",34.7677,-80.654,3446062,8039240
201809,129284,780271,4,1.67,"ENE","CAMP CREEK",34.7627,-80.6549,3445762,8039294
201809,129284,780271,5,1.48,"NE","CAMP CREEK",34.7625,-80.6587,3445750,8039522
201809,129284,780273,1,1.36,"W","ADAMS XRDS",34.7198,-80.644,3443188,8038640
201809,129284,780273,2,1.45,"WNW","ADAMS XRDS",34.7243,-80.645,3443458,8038700
201809,129284,780273,3,.26,"SW","DWIGHT XRDS",34.7273,-80.6232,3443638,8037392
201809,129284,780273,4,.18,"WNW","ADAMS XRDS",34.721,-80.623,3443260,8037380
201809,129284,780274,1,2.77,"WNW","ANTIOCH",34.7177,-80.7138,3443062,8042828
201809,129284,780274,2,2.53,"WNW","ANTIOCH",34.717,-80.7095,3443020,8042570
201809,129284,780274,3,2.27,"W","ANTIOCH",34.7056,-80.7094,3442336,8042564
201809,129284,780274,4,2.68,"N","ELGIN",34.7087,-80.7173,3442522,8043038
201809,129284,780275,1,1.66,"WNW","VAN WYCK",34.8629,-80.8547,3451774,8051282
201809,129284,780275,2,1.08,"WNW","VAN WYCK",34.8582,-80.8461,3451492,8050766
201809,129284,780275,3,1.24,"WNW","VAN WYCK",34.8549,-80.851,3451294,8051060
201809,129284,780275,4,1.86,"WNW","VAN WYCK",34.8619,-80.8595,3451714,8051570
201809,129284,780369,1,3.77,"NW","CHESTERFIELD",34.766,-80.13,3445960,807800
201809,129284,780369,2,3.46,"N","CHERAW",34.7295,-79.8892,3443770,7953352
201809,129284,780369,3,1.28,"NNE","CHERAW",34.698,-79.8745,3441880,7952470
201809,129284,780369,4,1.6,"NNE","MONTROSE",34.6503,-79.8564,3439018,7951384
201809,129284,780369,5,2.94,"SE","RUBY",34.7054,-80.1379,3442324,808274
201809,129284,780370,1,3.77,"NW","CHESTERFIELD",34.766,-80.13,3445960,807800
201809,129284,780370,2,3.46,"N","CHERAW",34.7295,-79.8892,3443770,7953352
201809,129284,780370,3,1.28,"NNE","CHERAW",34.698,-79.8745,3441880,7952470
201809,129284,780370,4,1.6,"NNE","MONTROSE",34.6503,-79.8564,3439018,7951384
201809,129284,780370,5,2.94,"SE","RUBY",34.7054,-80.1379,3442324,808274
201809,129284,780371,1,1.56,"NNE","CHESTERFIELD",34.75,-80.0674,3445000,804044
201809,129284,780371,2,.87,"SSE","RIVERS",34.7085,-80.0636,3442510,803816
201809,129284,780371,3,2.25,"ESE","RUBY",34.7151,-80.1447,3442906,808682
201809,129284,780371,4,1.94,"ENE","RUBY",34.744,-80.1504,3444640,809024
201809,129284,780372,1,3.81,"SSW","RIVERS",34.6681,-80.0927,3440086,805562
201809,129284,780372,2,2.73,"SSW","RIVERS",34.6851,-80.0926,3441106,805556
201809,129284,780372,3,2.93,"SW","RIVERS",34.6865,-80.1016,3441190,806096
201809,129284,780372,4,3.62,"SSW","RIVERS",34.6756,-80.1037,3440536,806222
201809,129284,780372,5,4.01,"SSW","RIVERS",34.6671,-80.0993,3440026,805958
201809,129284,780373,1,3.07,"SSE","RUBY",34.6866,-80.1681,3441196,8010086
201809,129284,780373,2,3.03,"SSE","RUBY",34.6887,-80.1622,3441322,809732
201809,129284,780373,3,3.57,"SSE","RUBY",34.682,-80.1569,3440920,809414
201809,129284,780373,4,3.48,"SSE","RUBY",34.6812,-80.1648,3440872,809888
201809,129284,780374,1,.89,"E","KIMBERLY",34.6517,-79.9345,3439102,7956070
201809,129284,780374,2,1.19,"E","KIMBERLY",34.6516,-79.9291,3439096,7955746
201809,129284,780374,3,1.18,"E","KIMBERLY",34.6506,-79.9292,3439036,7955752
201809,129284,780374,4,.86,"E","KIMBERLY",34.6508,-79.9349,3439048,7956094
201809,129284,780375,1,2.38,"W","CHERAW",34.6781,-79.9219,3440686,7955314
201809,129284,780375,2,1.77,"WSW","CHERAW",34.6681,-79.9075,3440086,7954450
201809,129284,780375,3,.96,"N","CHERAW",34.694,-79.8807,3441640,7952842
201809,129284,780375,4,1.41,"N","CHERAW",34.7002,-79.8835,3442012,7953010
201809,129284,780376,1,1.73,"WNW","CHERAW",34.6938,-79.9054,3441628,7954324
201809,129284,780376,2,1.68,"NW","CHERAW",34.695,-79.9033,3441700,7954198
201809,129284,780376,3,1.55,"WNW","CHERAW",34.6921,-79.903,3441526,7954180
201809,129284,780376,4,1.67,"WNW","CHERAW",34.6924,-79.9053,3441544,7954318
201809,129284,780377,1,.89,"NW","JEFFERSON",34.66,-80.39,3439600,8023400
201809,129284,780377,2,1,"WNW","JEFFERSON",34.6564,-80.3958,3439384,8023748
201809,129284,780377,3,.42,"NE","JEFFERSON",34.655,-80.3759,3439300,8022554
201809,129284,780377,4,.62,"NNE","JEFFERSON",34.6582,-80.3756,3439492,8022536
201809,129284,780378,1,2.83,"NE","RIVERS",34.7493,-80.0352,3444958,802112
201809,129284,780378,2,3.04,"NE","RIVERS",34.7513,-80.0323,3445078,801938
201809,129284,780378,3,2.97,"NE","RIVERS",34.7467,-80.029,3444802,801740
201809,129284,780378,4,2.73,"NE","RIVERS",34.7449,-80.0328,3444694,801968
201809,129284,780379,1,1.37,"SSW","CHERAW",34.6609,-79.8863,3439654,7953178
201809,129284,780379,2,1.34,"S","CHERAW",34.6606,-79.8808,3439636,7952848
201809,129284,780379,3,1.72,"S","CHERAW",34.6553,-79.8842,3439318,7953052
201809,129284,780379,4,1.67,"SSW","CHERAW",34.6568,-79.8882,3439408,7953292
201809,129284,780380,1,1.61,"SW","JEFFERSON",34.6354,-80.4021,3438124,8024126
201809,129284,780380,2,1.9,"SW","JEFFERSON",34.6347,-80.4077,3438082,8024462
201809,129284,780380,3,2.03,"SW","JEFFERSON",34.63,-80.4061,3437800,8024366
201809,129284,780380,4,1.86,"SW","JEFFERSON",34.6311,-80.4034,3437866,8024204
201809,129284,780381,1,1.31,"NNE","RIVERS",34.736,-80.0578,3444160,803468
201809,129284,780381,2,2.05,"NW","CHERAW",34.7027,-79.9033,3442162,7954198
201809,129284,780381,3,1.77,"W","CHERAW",34.6833,-79.9109,3440998,7954654
201809,129284,780381,4,.81,"E","RIVERS",34.7199,-80.0558,3443194,803348
201807,128159,768639,1,1.68,"SW","NORTH PARK",42.3102,-89.099,4218612,895940
201807,128159,768640,1,0,"N","WAUKEGAN MEM ARPT",42.42,-87.87,4225200,8752200
201807,128159,768641,1,0,"N","(DPA)DUPAGE CO ARPT",41.9,-88.25,4154000,8815000
201807,128160,768642,1,4.67,"NNE","WILMETTE HARBOR",42.135,-87.655,428100,8739300
201807,128160,768643,1,0,"N","HARRISON-DEVER CRIB",41.92,-87.57,4155200,8734200
201807,128161,768644,1,1.17,"NW","(CGX)MEIGS FLD CHICA",41.8809,-87.6175,4152854,8737050
201807,128161,773294,1,1.26,"E","BLUE IS JCT",41.6734,-87.606,4140404,8736360
201807,128161,773294,2,.44,"NNE","COLEHOUR",41.7059,-87.5968,4142354,8735808
201807,128161,773294,3,.75,"NE","COLEHOUR",41.7066,-87.5885,4142396,8735310
201807,128161,773294,4,.9,"WSW","CLABURN",41.6748,-87.596,4140488,8735760
201807,128161,773295,1,1.98,"NE","DEERING",41.9472,-87.6393,4156832,8738358
201807,128161,773296,1,.08,"SE","SHERIDAN",41.5291,-88.679,4131746,8840740
201807,128162,773292,1,.56,"SE","DYER",41.4945,-87.5219,4129670,8731314
201807,128162,773292,2,.59,"SE","DYER",41.4945,-87.5212,4129670,8731272
201807,128162,773292,3,.62,"SE","DYER",41.4935,-87.5217,4129610,8731302
201807,128162,773292,4,.6,"SE","DYER",41.4936,-87.5222,4129616,8731332
201807,128177,768715,1,.78,"E","SLINGERLANDS",42.6317,-73.8649,4237902,7351894
201807,128177,768715,2,1.04,"ENE","ROESSLEVILLE",42.7047,-73.8005,4242282,7348030
201807,128177,768715,3,1.26,"SW","LOUDONVILLE",42.6886,-73.7695,4241316,7346170
201807,128177,768715,4,.48,"WNW","DELMAR",42.6237,-73.8281,4237422,7349686
201807,128211,768944,1,.5,"E","BOLTON",43.53,-73.67,4331800,7340200
201807,128211,768946,1,.15,"SE","PILOT KNOB",43.5186,-73.6277,4331116,7337662
201807,128211,768951,1,.85,"NNW","NORTH BETHLEHEM",42.6808,-73.8578,4240848,7351468
201807,128211,768954,1,1.07,"E","KARLSFELD",42.6512,-73.8291,4239072,7349746
201807,128211,768955,1,1.3,"WNW","ALBANY",42.6562,-73.7942,4239372,7347652
201807,128215,769025,1,.69,"N","LIVINGSTONVILLE",42.49,-74.27,4229400,7416200
201807,128215,769026,1,1.72,"NW","SAWKILL",42,-74.05,4200,743000
201807,128215,769028,1,.71,"NNE","ESOPUS",41.8301,-73.967,4149806,7358020
201809,130405,780685,1,4.79,"ESE","CRYSTAL FALLS IRON C",45.99,-88.18,4559400,8810800
201809,130405,781980,1,.84,"NW","RANDVILLE",45.99,-88.06,4559400,883600
201809,130428,781141,1,.93,"N","FRANKLIN PARK",41.9433,-87.8231,4156598,8749386
201809,130468,787943,1,2.9,"S","RIO",41.0783,-90.4062,414698,9024372
201809,130468,787943,2,.35,"WSW","CENTERVILLE",41.0679,-90.0561,414074,903366
201809,130468,787943,3,2.91,"ESE","VICTORIA",41.007,-90.0533,41420,903198
201809,130468,787943,4,1.08,"SSE","(GBG)GALESBURG ARPT",40.9163,-90.42,4054978,9025200
201809,130468,787944,1,2.88,"WSW","NEWTON",38.9686,-88.2215,3858116,8813290
201809,130468,787944,2,3.33,"ENE","WILLOW HILL",39.0223,-87.965,391338,8757900
201809,130468,787944,3,.31,"E","RAFETOWN",38.8504,-87.9943,3851024,8759658
201809,130468,787944,4,4.13,"WSW","SHAMROCK",38.8474,-88.2442,3850844,8814652
201809,130468,787945,1,1.29,"NNW","WAKEFIELD",38.8474,-88.2584,3850844,8815504
201809,130468,787945,2,5.79,"NNE","AMITY",38.8499,-87.8707,3850994,8752242
201809,130468,787945,3,2.26,"SSE","BERRYVILLE",38.5702,-87.9126,3834212,8754756
201809,130468,787945,4,2.73,"W","SCHNELL",38.6449,-88.3002,3838694,8818012
201809,130468,787946,1,1.2,"NW","KIBBIE",39.084,-87.9432,395040,8756592
201809,130468,787946,2,1,"E","HUTSONVILLE",39.1193,-87.6514,397158,8739084
201809,130468,787946,3,4.1,"NE","PALESTINE",39.0475,-87.5743,392850,8734458
201809,130468,787946,4,4.34,"SSE","HEATHSVILLE",38.847,-87.5268,3850820,8731608
201809,130468,787946,5,2.87,"WSW","LANDES",38.8501,-87.9269,3851006,8755614
201809,130468,787947,1,4.43,"WNW","CHAUNCEY",38.8502,-87.9081,3851012,8754486
201809,130468,787947,2,1.96,"N","RUSSELLVILLE",38.8483,-87.5278,3850898,8731668
201809,130468,787947,3,4.57,"E","BEMAN",38.7242,-87.5154,3843452,8730924
201809,130468,787947,4,3.73,"SSE","BEMAN",38.6706,-87.5723,3840236,8734338
201809,130468,787947,5,1.01,"SSE","ST FRANCISVILLE",38.5872,-87.6408,3835232,8738448
201809,130468,787947,6,3.97,"SSW","HELENA",38.5702,-87.9067,3834212,8754402
201809,130468,787948,1,.97,"NNW","INGRAHAM",38.8431,-88.3366,3850586,8820196
201809,130468,787948,2,1.21,"NNE","WENDELIN",38.8453,-88.2591,3850718,8815546
201809,130468,787948,3,3.95,"ESE","SAILOR SPGS",38.7586,-88.2782,3845516,8816692
201809,130468,787948,4,3.59,"ESE","SAILOR SPGS",38.7463,-88.2908,3844778,8817448
201809,130468,787948,5,5.6,"SE","CAMP TRAVIS",38.6085,-88.2623,3836510,8815738
201809,130468,787948,6,3.68,"S","FLORA",38.6167,-88.4791,3837002,8828746
201809,130482,781010,1,1.39,"S","VESSIE",38.1799,-82.7484,3810794,8244904
201809,130482,781010,2,1.82,"WSW","ADELINE",38.2388,-82.6803,3814328,8240818
